MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
214.8987,537.8059,86.2368,0.0085,0.0,0.0062,0.0028,0.0174,0.0109,0.0926,0.0075,0.0137,0.0155,0.0356,0.0361,28.9948,0.4053,0.6473,-7.9209,0.0202,2.4182,0.116
172.3545,560.4452,150.0034,0.002,0.0001,0.002,0.0036,0.0054,0.0149,0.2209,0.0194,0.0248,0.0261,0.048,0.1,18.5698,0.467,0.637,-7.8074,0.1027,1.8567,0.1499
182.2648,436.886,190.1221,0.0084,0.0001,0.0026,0.0033,0.0067,0.0235,0.2732,0.0165,0.0169,0.0148,0.016,0.0641,20.9129,0.3807,0.7296,-7.7992,0.0832,2.3111,0.1061
188.8194,206.1228,126.797,0.0098,0.0,0.002,0.0034,0.0081,0.0119,0.105,0.0152,0.0148,0.0227,0.0396,0.0134,23.8404,0.5156,0.7682,-5.2781,0.0683,1.6125,0.0776
176.9728,287.7177,98.2751,0.0122,0.0,0.0053,0.0031,0.0145,0.0268,0.2006,0.0212,0.0206,0.0125,0.0479,0.0424,21.5368,0.2767,0.7342,-5.4871,0.1727,2.7209,0.0501
239.3591,564.4629,125.0295,0.0101,0.0,0.0059,0.0053,0.0049,0.0176,0.1633,0.0208,0.0117,0.0151,0.0432,0.0736,25.856,0.3916,0.6868,-7.7098,0.0905,1.9234,0.2243
190.0476,355.888,77.8275,0.002,0.0,0.0034,0.0024,0.0154,0.0235,0.3828,0.0092,0.0077,0.0147,0.065,0.0562,21.5026,0.4513,0.6507,-5.2774,0.1834,2.7989,0.2363
194.4865,332.6362,138.2308,0.007,0.0001,0.006,0.0029,0.0054,0.0207,0.3492,0.0102,0.0218,0.0096,0.0178,0.0514,26.733,0.4667,0.6321,-6.0563,0.1268,1.9008,0.148
186.3574,560.1007,131.0941,0.008,0.0001,0.0059,0.0022,0.0187,0.0268,0.1835,0.007,0.0194,0.0226,0.0419,0.0985,31.2365,0.5173,0.6931,-6.0673,0.0876,1.8917,0.1479
220.0513,319.4415,74.9957,0.0083,0.0,0.0042,0.0026,0.0144,0.0181,0.3218,0.0229,0.0171,0.0225,0.0567,0.0839,27.2879,0.5162,0.6503,-6.9394,0.2655,1.6435,0.1283
164.508,423.934,116.29,0.0073,0.0,0.0034,0.0017,0.0137,0.0249,0.3232,0.0207,0.0245,0.0171,0.0229,0.0792,18.6384,0.292,0.7832,-6.5815,0.2243,2.7184,0.1154
190.3351,488.8767,168.832,0.0131,0.0001,0.0045,0.0037,0.0079,0.0156,0.1965,0.019,0.0244,0.0152,0.0492,0.0646,28.0483,0.38,0.6632,-7.8831,0.2409,1.7609,0.1356
206.3532,507.6769,142.2431,0.0029,0.0001,0.0056,0.0047,0.0124,0.0102,0.36,0.0123,0.0235,0.017,0.0688,0.0046,32.4328,0.3111,0.7028,-6.2477,0.0549,2.6933,0.0943
126.3586,232.4468,208.183,0.0036,0.0001,0.0012,0.0043,0.0031,0.0333,0.2163,0.0079,0.0117,0.0139,0.0263,0.1005,19.5244,0.5592,0.6681,-6.1425,0.0631,1.6031,0.0834
205.5758,492.7445,74.3322,0.0107,0.0001,0.0042,0.0041,0.0153,0.0287,0.2134,0.0128,0.02,0.0154,0.0548,0.0992,30.8587,0.5154,0.7548,-5.806,0.1043,2.2684,0.0556
251.0146,560.1771,78.611,0.0101,0.0001,0.006,0.0055,0.0114,0.0219,0.1858,0.0202,0.0246,0.017,0.0444,0.0802,26.0272,0.6384,0.7178,-6.8157,0.108,1.6423,0.119
163.9667,389.7479,154.8297,0.0018,0.0,0.0013,0.0047,0.0123,0.0191,0.2886,0.0188,0.0193,0.02,0.0393,0.0312,25.906,0.323,0.6949,-6.9163,0.0738,1.6955,0.2067
129.7014,443.7221,113.608,0.0079,0.0,0.005,0.004,0.005,0.036,0.3387,0.018,0.0132,0.0267,0.0435,0.0981,32.235,0.4203,0.7645,-6.1264,0.0829,1.8826,0.1777
191.7163,195.1353,106.0003,0.0123,0.0,0.0039,0.0035,0.0065,0.0327,0.1721,0.0161,0.0126,0.0183,0.0221,0.0831,23.4636,0.3805,0.6457,-5.7729,0.023,2.7492,0.1731
201.5339,534.8681,116.6012,0.0074,0.0001,0.0041,0.0038,0.014,0.0156,0.1493,0.0232,0.0239,0.0142,0.0454,0.0522,30.5061,0.3277,0.6458,-7.4152,0.1823,2.1994,0.1219
151.2901,393.3211,138.8179,0.0063,0.0,0.0035,0.0031,0.0148,0.0264,0.3933,0.0119,0.0097,0.0257,0.0158,0.0061,23.541,0.4542,0.6672,-6.6658,0.1459,2.5529,0.0832
186.4604,503.4687,139.8859,0.0109,0.0001,0.0016,0.0049,0.0035,0.0145,0.1307,0.0148,0.0078,0.0092,0.0316,0.0875,19.4223,0.4707,0.6807,-6.656,0.1761,1.9437,0.165
147.3722,351.9354,78.3574,0.0077,0.0001,0.0052,0.0039,0.0047,0.0316,0.1708,0.0053,0.0219,0.0125,0.0381,0.0436,27.7339,0.408,0.7309,-7.0623,0.0613,2.0495,0.1038
136.7276,430.8158,159.338,0.0088,0.0001,0.0026,0.0015,0.0167,0.0341,0.2025,0.0108,0.0141,0.0179,0.0525,0.0851,25.3568,0.5451,0.673,-6.5491,0.065,2.7775,0.1259
225.9462,171.0246,107.0128,0.0071,0.0,0.0041,0.0032,0.0183,0.0227,0.1171,0.0179,0.0146,0.0154,0.0438,0.0643,19.598,0.3908,0.7767,-7.7423,0.0828,2.3903,0.0731
223.6972,468.7007,130.5871,0.0118,0.0001,0.006,0.0048,0.0088,0.0127,0.3713,0.0114,0.0242,0.0153,0.0347,0.0246,19.7856,0.2801,0.6607,-5.5802,0.0542,2.4744,0.0789
148.7609,206.7474,204.0764,0.0122,0.0,0.0045,0.0047,0.0115,0.0291,0.152,0.0151,0.0192,0.0272,0.0601,0.0825,27.6648,0.2748,0.7242,-6.3153,0.1524,2.2948,0.0761
223.0465,245.5218,129.298,0.008,0.0001,0.001,0.0036,0.0143,0.0166,0.3202,0.0063,0.0191,0.0154,0.0662,0.0927,23.3746,0.4067,0.6665,-7.6423,0.0142,2.3023,0.1408
193.759,486.0329,218.4195,0.003,0.0,0.0042,0.0011,0.008,0.0194,0.1813,0.0047,0.0176,0.0228,0.0595,0.011,21.6923,0.5829,0.6808,-6.8744,0.0983,1.8791,0.1365
205.1031,262.4868,220.8425,0.0095,0.0001,0.0019,0.0018,0.0097,0.0105,0.3253,0.0233,0.022,0.0167,0.061,0.0384,32.9963,0.2609,0.7159,-5.3032,0.2588,1.8421,0.1992
181.6411,374.1926,194.2175,0.0025,0.0,0.0062,0.0054,0.0133,0.0362,0.1516,0.0119,0.0215,0.019,0.0163,0.0156,24.4486,0.4214,0.7622,-5.7152,0.1131,2.3458,0.2479
253.4295,221.8772,112.1007,0.0021,0.0001,0.0018,0.0045,0.0096,0.0345,0.2485,0.0131,0.0085,0.0128,0.0411,0.068,23.274,0.4859,0.7142,-5.4397,0.0267,2.264,0.0455
219.8598,279.2856,138.8886,0.007,0.0001,0.0046,0.0038,0.0139,0.0126,0.1978,0.0137,0.0093,0.0202,0.0497,0.0568,29.0816,0.5846,0.6929,-6.0362,0.2508,2.0925,0.0638
194.2703,564.08,210.1512,0.0135,0.0,0.0052,0.0052,0.0054,0.0169,0.4023,0.0065,0.0121,0.0204,0.0507,0.1005,26.1004,0.3115,0.6776,-7.9251,0.0747,1.781,0.2464
242.504,322.0515,76.6687,0.0102,0.0001,0.0021,0.0047,0.0038,0.0395,0.3949,0.0158,0.0204,0.0081,0.0393,0.0872,31.1531,0.5421,0.7159,-5.8767,0.2593,2.5089,0.2466
124.0605,170.3223,188.4034,0.0082,0.0,0.0045,0.0032,0.0037,0.0267,0.2638,0.0092,0.0111,0.0105,0.0286,0.0417,20.5046,0.2716,0.7498,-7.2986,0.1005,2.0311,0.0875
164.4341,578.8285,110.5237,0.0067,0.0001,0.0015,0.0054,0.018,0.0237,0.2457,0.0184,0.0067,0.0232,0.0521,0.0874,29.5617,0.3328,0.7077,-7.9513,0.128,1.5011,0.1965
127.9528,507.214,192.7844,0.0101,0.0001,0.0043,0.0031,0.0132,0.0096,0.1831,0.0204,0.0177,0.0081,0.0639,0.0565,22.0149,0.4716,0.6749,-7.2663,0.1419,2.7861,0.2108
157.4439,448.8219,82.8643,0.0082,0.0001,0.006,0.0039,0.0125,0.0136,0.3828,0.005,0.0221,0.0228,0.0464,0.0605,28.0746,0.633,0.6746,-5.394,0.2541,2.2479,0.1167
207.0951,502.3955,224.7367,0.0022,0.0,0.0026,0.0033,0.0081,0.0404,0.3583,0.013,0.0218,0.0235,0.0609,0.0684,18.8862,0.5773,0.7364,-5.8077,0.2444,2.0589,0.0731
196.9716,590.2615,235.9039,0.0117,0.0001,0.004,0.0049,0.005,0.0366,0.158,0.0187,0.0212,0.0144,0.0609,0.0998,20.373,0.3295,0.7574,-6.2239,0.2111,2.2387,0.199
232.1488,145.0025,200.1699,0.0085,0.0,0.0058,0.0023,0.0117,0.037,0.3513,0.0088,0.0095,0.0162,0.0285,0.1071,19.5241,0.3151,0.6357,-6.1022,0.0799,1.5894,0.115
245.2636,455.8013,144.5226,0.0118,0.0,0.0057,0.0033,0.0041,0.0196,0.309,0.0075,0.0151,0.0256,0.0198,0.0741,28.1982,0.2945,0.7588,-6.9029,0.1893,2.1554,0.1054
197.5113,568.995,169.1956,0.0043,0.0,0.0039,0.0024,0.0158,0.0382,0.1033,0.0193,0.0141,0.0145,0.0396,0.0401,30.4416,0.6612,0.6928,-6.375,0.1663,2.5548,0.1164
255.1614,304.4198,131.3509,0.0087,0.0001,0.0058,0.0014,0.017,0.0241,0.2736,0.0064,0.0202,0.0141,0.066,0.0603,28.2679,0.3685,0.6986,-6.9313,0.2394,2.6171,0.0561
160.1506,249.2248,190.4007,0.0062,0.0001,0.0011,0.003,0.0072,0.0384,0.3542,0.006,0.0109,0.0096,0.0413,0.103,21.5393,0.4576,0.7091,-6.9899,0.2881,1.947,0.1565
185.8628,141.4129,230.556,0.0099,0.0,0.0023,0.0056,0.0047,0.0113,0.0993,0.0076,0.0202,0.0117,0.0215,0.0993,27.8817,0.3785,0.646,-6.5289,0.0168,1.9309,0.1325
257.737,328.4566,188.5977,0.0032,0.0,0.0031,0.0056,0.0037,0.0134,0.2369,0.0141,0.01,0.0212,0.036,0.0622,29.8054,0.2964,0.77,-5.7181,0.0094,2.2045,0.112
146.7371,445.7634,102.6528,0.0075,0.0,0.005,0.0048,0.0066,0.0305,0.1636,0.022,0.0232,0.0175,0.0397,0.091,32.6034,0.5562,0.7779,-6.277,0.2786,2.4142,0.0926
164.2296,354.8158,233.4097,0.0062,0.0001,0.0028,0.003,0.0046,0.0304,0.2649,0.0071,0.0196,0.0191,0.0592,0.0821,29.8601,0.2858,0.7846,-6.9894,0.1936,2.2324,0.1427
164.7764,447.262,114.9903,0.0018,0.0,0.0047,0.0022,0.0173,0.0374,0.3255,0.0129,0.0234,0.0269,0.0385,0.0098,32.1266,0.6339,0.7736,-7.2287,0.1005,1.7903,0.1361
136.6164,208.7363,99.8677,0.0108,0.0,0.0033,0.0027,0.0059,0.0096,0.2464,0.0176,0.0231,0.0143,0.0211,0.0595,23.4686,0.6099,0.707,-5.9153,0.0758,2.6004,0.23
155.3318,160.1888,208.7551,0.007,0.0,0.0034,0.0035,0.0143,0.0183,0.199,0.0222,0.0229,0.0157,0.0361,0.1037,28.4517,0.5773,0.7238,-6.3316,0.1947,2.5109,0.2229
223.1937,508.6062,85.8462,0.0078,0.0,0.0049,0.0038,0.0169,0.0277,0.1752,0.0227,0.0102,0.0103,0.0379,0.0449,21.9686,0.4366,0.716,-5.4762,0.259,2.005,0.0965
211.2665,488.7391,74.5765,0.0091,0.0,0.0016,0.0031,0.0115,0.0291,0.2263,0.0164,0.0097,0.0199,0.0454,0.0042,32.4991,0.6544,0.7417,-5.5041,0.0813,1.9099,0.1646
199.1083,378.8002,75.5551,0.002,0.0001,0.0053,0.0042,0.0125,0.0138,0.3431,0.0101,0.0158,0.0237,0.0404,0.0447,31.6037,0.5273,0.7415,-5.71,0.0654,1.7735,0.1458
150.0104,586.9519,238.6959,0.01,0.0,0.006,0.0033,0.013,0.0347,0.0856,0.0094,0.0244,0.0181,0.0272,0.1004,29.7884,0.2602,0.7232,-5.5805,0.1142,1.7361,0.24
158.926,189.3671,237.2969,0.0117,0.0001,0.0057,0.0034,0.011,0.0327,0.3869,0.0057,0.0202,0.0206,0.0143,0.0205,24.4473,0.6631,0.6423,-5.5979,0.2592,1.4927,0.2011
115.832,533.3341,226.0732,0.0044,0.0001,0.0046,0.0023,0.0047,0.0313,0.3675,0.0122,0.0153,0.0252,0.0287,0.0491,27.81,0.3908,0.7602,-7.6106,0.2422,1.815,0.2463
253.1036,226.2655,169.6868,0.0095,0.0001,0.0049,0.0013,0.0055,0.0377,0.2352,0.0197,0.0158,0.018,0.0275,0.1052,22.3032,0.401,0.6856,-6.5244,0.2761,1.5053,0.1878
156.3585,317.0795,158.1265,0.0125,0.0,0.0057,0.0053,0.0053,0.0395,0.1095,0.0182,0.0244,0.0122,0.0597,0.0177,26.96,0.4267,0.6927,-6.4312,0.1913,1.4572,0.2087
125.6099,353.2106,172.2064,0.0021,0.0,0.0034,0.0018,0.0121,0.0098,0.3009,0.0146,0.0223,0.0156,0.0145,0.0508,29.993,0.4193,0.6359,-7.8069,0.0659,2.2443,0.1106
120.4347,553.2794,238.4522,0.006,0.0,0.0028,0.004,0.0078,0.0407,0.4039,0.0172,0.0193,0.0202,0.0679,0.0737,20.3475,0.4903,0.7173,-7.429,0.0364,2.7844,0.2049
142.3681,538.9867,233.3703,0.0029,0.0,0.0035,0.0016,0.0105,0.0126,0.2068,0.0129,0.0226,0.0095,0.0485,0.0342,25.5305,0.5985,0.6755,-7.0758,0.1207,2.8435,0.1683
116.7077,537.8397,197.8288,0.0089,0.0001,0.0026,0.0025,0.0107,0.0382,0.3556,0.0069,0.0172,0.023,0.0632,0.0312,23.1717,0.3387,0.6791,-5.3335,0.2255,1.7799,0.1745
189.516,424.8654,149.58,0.0056,0.0001,0.0038,0.0015,0.0078,0.0128,0.3565,0.0049,0.0191,0.0249,0.0208,0.0427,27.4218,0.4828,0.7759,-6.9374,0.0792,1.4645,0.2402
119.984,279.3715,200.7681,0.0071,0.0001,0.0046,0.0028,0.0069,0.0099,0.2049,0.0098,0.0243,0.024,0.0451,0.0789,32.3306,0.654,0.6712,-7.8058,0.2222,1.9041,0.2471
171.9369,202.8422,131.9078,0.0019,0.0001,0.0011,0.0039,0.006,0.0326,0.2165,0.0048,0.0113,0.0266,0.0407,0.0477,19.495,0.5033,0.6562,-7.9563,0.1967,2.2802,0.2439
237.0332,588.361,162.2155,0.0129,0.0,0.004,0.0026,0.0034,0.0396,0.1093,0.0163,0.0061,0.0178,0.0413,0.0611,30.2836,0.5851,0.6898,-6.4188,0.08,1.5579,0.0926
229.8931,575.1313,102.5171,0.0055,0.0,0.0051,0.0042,0.0165,0.0151,0.1471,0.0203,0.0112,0.026,0.0616,0.0366,21.4923,0.3672,0.6725,-7.0688,0.0417,2.1375,0.108
119.6991,121.8322,228.0661,0.0105,0.0001,0.0041,0.0029,0.0127,0.0182,0.3996,0.0088,0.0081,0.0127,0.0244,0.0371,18.4205,0.6632,0.6959,-5.2958,0.2452,2.4538,0.1031
225.7355,347.7168,181.624,0.0093,0.0,0.0022,0.0031,0.0134,0.0219,0.1254,0.0233,0.0122,0.0157,0.0296,0.1044,28.3072,0.4656,0.6745,-5.3577,0.2064,1.8528,0.0552
209.1704,192.4329,163.3853,0.0081,0.0,0.0021,0.0054,0.0125,0.0228,0.2164,0.0093,0.0136,0.0117,0.0634,0.0739,26.9102,0.3636,0.7255,-5.2895,0.0852,2.8035,0.094
160.102,234.783,154.0222,0.0077,0.0001,0.0054,0.0048,0.0068,0.0277,0.3986,0.0092,0.0181,0.0129,0.0447,0.0091,28.3909,0.5947,0.7506,-7.2353,0.1325,1.7164,0.056
145.8156,474.1735,109.5496,0.0124,0.0001,0.0057,0.0047,0.0147,0.0245,0.3495,0.0054,0.0173,0.0163,0.0389,0.0605,20.9974,0.2709,0.7736,-5.2129,0.2429,1.7948,0.141
123.7233,506.125,158.697,0.0048,0.0001,0.0037,0.0047,0.0036,0.0185,0.3397,0.0088,0.008,0.0182,0.0506,0.0421,20.4703,0.3056,0.7507,-6.3902,0.0362,1.8615,0.0794
256.3034,215.2313,151.8717,0.0022,0.0,0.0041,0.0024,0.0149,0.0385,0.2972,0.0156,0.0239,0.0088,0.07,0.1024,23.1573,0.3208,0.7416,-5.6611,0.097,2.3329,0.088
239.2078,275.7595,231.4878,0.0021,0.0,0.0051,0.0032,0.0107,0.025,0.1745,0.0197,0.0159,0.01,0.0349,0.0358,22.4203,0.5591,0.6921,-6.1886,0.1949,1.9459,0.0598
160.4965,350.4124,151.309,0.0065,0.0,0.0055,0.0051,0.0136,0.019,0.0876,0.0142,0.0212,0.0135,0.034,0.0528,24.9592,0.445,0.7251,-7.9009,0.108,1.9507,0.0463
236.8176,120.9508,216.0989,0.0082,0.0,0.0052,0.0038,0.0144,0.0352,0.1909,0.0158,0.0113,0.0162,0.0367,0.0511,24.7962,0.3082,0.6613,-5.9286,0.225,1.5301,0.198
202.0775,255.6328,222.5202,0.0077,0.0001,0.0032,0.0019,0.0148,0.026,0.0879,0.0071,0.0123,0.0146,0.0149,0.0033,32.2065,0.5385,0.7298,-6.8107,0.1814,1.7952,0.0682
245.6512,260.6551,205.7779,0.0123,0.0,0.004,0.0054,0.0137,0.0393,0.1336,0.0078,0.0244,0.0131,0.0235,0.0691,29.9133,0.2737,0.6508,-7.8508,0.2185,2.1515,0.2218
223.2316,386.4829,233.7578,0.0084,0.0001,0.0038,0.004,0.0044,0.0394,0.3843,0.0206,0.0104,0.0202,0.059,0.0977,19.1392,0.4287,0.6911,-5.8921,0.2802,2.5144,0.2
217.5205,516.7847,197.4986,0.0047,0.0001,0.0022,0.0022,0.0138,0.0121,0.4049,0.006,0.0218,0.0199,0.0402,0.0119,22.531,0.6354,0.7642,-5.3613,0.1672,1.7379,0.0634
159.3538,347.523,235.1023,0.0128,0.0,0.0024,0.0024,0.0088,0.0293,0.3438,0.0113,0.0068,0.0241,0.037,0.0686,25.8354,0.2828,0.6556,-7.5592,0.0297,2.0008,0.1284
186.7993,118.7496,94.4639,0.0118,0.0,0.0051,0.0056,0.0052,0.0284,0.1943,0.0063,0.0116,0.0167,0.0218,0.1057,29.6443,0.6132,0.6833,-5.3994,0.166,2.7099,0.1848
214.6972,194.3269,98.3953,0.0038,0.0001,0.0043,0.0014,0.0164,0.0334,0.2734,0.0069,0.0174,0.0251,0.0494,0.104,25.7936,0.5289,0.6844,-7.7496,0.2309,2.1412,0.062
219.396,401.7938,145.1486,0.0051,0.0,0.0034,0.003,0.0137,0.0135,0.1218,0.0092,0.0091,0.0188,0.0571,0.0263,26.0481,0.4932,0.7335,-6.2525,0.0688,2.7706,0.1384
195.6349,473.2793,158.6161,0.0068,0.0,0.0024,0.0044,0.0093,0.0289,0.2413,0.0214,0.0104,0.0218,0.0567,0.0318,31.5732,0.6504,0.6567,-7.4875,0.2148,2.3758,0.252
147.5727,481.6911,173.6673,0.0087,0.0,0.0036,0.004,0.0162,0.0354,0.2526,0.0183,0.007,0.0269,0.0556,0.0826,32.9569,0.5037,0.6663,-6.1116,0.0855,2.5992,0.0722
172.8953,233.5173,166.6683,0.0101,0.0,0.0025,0.0032,0.0109,0.0289,0.2802,0.0128,0.0062,0.018,0.0676,0.0808,27.5791,0.4584,0.6522,-6.5911,0.2196,1.9944,0.1549
118.7926,482.3851,83.6263,0.0042,0.0001,0.0058,0.0038,0.0076,0.0225,0.1666,0.0065,0.0195,0.0161,0.0562,0.0963,30.8039,0.5856,0.6982,-5.6179,0.1256,2.4707,0.1141
115.6658,385.2375,222.4218,0.0121,0.0,0.0019,0.0016,0.0131,0.0289,0.1316,0.0127,0.0205,0.026,0.048,0.1021,21.7709,0.6609,0.735,-7.8579,0.1966,1.5242,0.0633
121.5127,328.8836,232.8829,0.0045,0.0001,0.0036,0.0019,0.0141,0.0221,0.1124,0.0071,0.0209,0.0144,0.0578,0.0844,26.7818,0.4485,0.7425,-5.4034,0.1862,2.3976,0.2279
245.2113,282.8652,96.7946,0.0076,0.0,0.006,0.0054,0.0065,0.0172,0.1274,0.0105,0.0227,0.0259,0.07,0.1047,25.9623,0.3617,0.7538,-6.4772,0.1238,2.4434,0.0638
178.2563,471.8662,203.2858,0.0131,0.0001,0.0032,0.003,0.0116,0.0252,0.2852,0.0061,0.0076,0.0098,0.0545,0.1001,31.3081,0.4096,0.6618,-7.4765,0.2559,1.5591,0.2223
229.539,419.4355,76.8358,0.0037,0.0,0.0059,0.005,0.0148,0.0153,0.3647,0.0205,0.0067,0.0137,0.0221,0.0245,19.5774,0.3184,0.7308,-7.8428,0.2157,2.1589,0.0675
160.6258,507.0431,222.0313,0.005,0.0001,0.004,0.0011,0.0039,0.0096,0.4048,0.0101,0.0231,0.0264,0.021,0.0132,28.8161,0.5422,0.7296,-5.5572,0.1886,2.5715,0.1505
114.5946,230.1401,168.0927,0.0116,0.0,0.003,0.0016,0.0098,0.0259,0.3881,0.0219,0.0144,0.0137,0.0528,0.0799,25.1175,0.4023,0.7593,-7.1642,0.2387,2.4372,0.1529
190.9124,127.0837,204.9946,0.0046,0.0001,0.0039,0.0054,0.0107,0.0395,0.2231,0.0199,0.0248,0.0131,0.0148,0.0252,19.1191,0.4524,0.6384,-6.7874,0.1533,1.7077,0.1656
168.8351,389.3553,155.1425,0.0032,0.0,0.006,0.0011,0.007,0.0385,0.237,0.0057,0.0146,0.0079,0.0472,0.0781,29.5195,0.4393,0.6952,-6.0871,0.0149,1.4856,0.1456
116.5903,283.3645,112.2062,0.0055,0.0001,0.0051,0.0023,0.0164,0.0299,0.1354,0.0222,0.0195,0.018,0.0503,0.0933,28.6618,0.6382,0.7401,-7.9594,0.1547,2.1877,0.1233
250.685,159.9247,186.6776,0.0065,0.0001,0.003,0.0022,0.0178,0.0102,0.1031,0.007,0.0159,0.0147,0.0314,0.0997,21.7061,0.4941,0.7372,-6.5185,0.0214,1.7066,0.0743
156.8406,288.0361,86.5551,0.0032,0.0,0.0038,0.0048,0.0069,0.0164,0.3924,0.0107,0.0227,0.0101,0.026,0.0201,25.6003,0.2735,0.7211,-6.5954,0.038,1.9164,0.2457
222.4678,197.5695,235.8242,0.0094,0.0001,0.0042,0.0049,0.0055,0.0171,0.174,0.0207,0.0148,0.0214,0.03,0.0995,22.2436,0.5951,0.6944,-5.8961,0.1848,1.928,0.1479
161.4765,459.634,136.0228,0.0058,0.0001,0.0035,0.002,0.0187,0.0366,0.3315,0.0152,0.0222,0.0085,0.0323,0.0973,18.9378,0.5311,0.7547,-7.5037,0.1058,2.5927,0.1316
168.3818,445.0416,172.8644,0.0037,0.0001,0.0052,0.0014,0.0041,0.0249,0.3931,0.0189,0.014,0.0183,0.0668,0.0567,21.3347,0.2936,0.656,-6.266,0.1288,1.6973,0.252
206.9997,335.8235,106.5607,0.0054,0.0,0.0056,0.0024,0.0078,0.0155,0.1932,0.0059,0.0098,0.0199,0.0635,0.0187,18.7529,0.2685,0.7568,-6.8604,0.2492,1.9716,0.1352
161.1181,191.6623,199.5608,0.0131,0.0,0.0025,0.0023,0.0157,0.038,0.1152,0.0174,0.008,0.0158,0.0224,0.0123,21.3778,0.6401,0.7197,-6.4081,0.2897,2.6477,0.1096
187.3393,205.3719,229.1729,0.0061,0.0,0.0041,0.0017,0.005,0.028,0.1792,0.0104,0.0158,0.0216,0.0299,0.0226,26.6399,0.342,0.7376,-6.6816,0.0424,2.6182,0.0536
247.062,141.3611,114.448,0.0048,0.0,0.005,0.0031,0.0087,0.0178,0.2601,0.0147,0.025,0.0242,0.0262,0.0645,28.3475,0.5172,0.6305,-7.2663,0.0432,1.6249,0.0509
223.8454,166.4642,214.1861,0.0029,0.0001,0.0019,0.0036,0.0113,0.0107,0.3463,0.0213,0.0174,0.0174,0.0305,0.0762,22.2758,0.6036,0.6272,-7.3726,0.1028,1.5216,0.2406
190.342,274.6624,207.7079,0.0133,0.0,0.0046,0.0056,0.0108,0.0229,0.0853,0.0132,0.018,0.0209,0.0281,0.0237,23.9875,0.6039,0.6276,-5.4636,0.0748,2.4041,0.1135
205.4112,246.5282,177.3121,0.012,0.0001,0.0031,0.0055,0.0099,0.029,0.1751,0.0081,0.0091,0.0154,0.0455,0.0877,28.805,0.4738,0.729,-5.2786,0.0879,1.9994,0.1686
187.4247,551.0202,114.7308,0.008,0.0,0.0025,0.0039,0.003,0.0391,0.3652,0.0138,0.0108,0.0179,0.0403,0.0716,28.455,0.3763,0.7422,-6.4093,0.1488,2.104,0.2023
218.2798,407.1277,111.025,0.0091,0.0001,0.0062,0.0035,0.0165,0.0384,0.3723,0.0059,0.013,0.015,0.0692,0.0576,31.8997,0.3018,0.7368,-5.4267,0.1095,2.6691,0.1993
136.1678,369.3543,165.6702,0.0127,0.0001,0.0022,0.0055,0.006,0.014,0.1977,0.0076,0.0211,0.0081,0.0562,0.0099,18.7377,0.2802,0.6539,-6.3404,0.0185,2.3266,0.0649
133.8914,196.5953,183.0136,0.0071,0.0,0.0017,0.0055,0.0054,0.0354,0.1115,0.0097,0.0168,0.0089,0.0565,0.0449,29.1567,0.3977,0.6649,-6.9112,0.0446,2.3602,0.1597
218.7358,401.8642,234.1218,0.0094,0.0,0.0047,0.0022,0.0073,0.0299,0.3949,0.007,0.0178,0.0236,0.0658,0.0714,28.4003,0.5988,0.7248,-7.4896,0.1335,1.588,0.1448
146.2553,209.7218,140.4409,0.0088,0.0,0.003,0.0022,0.0108,0.0212,0.1036,0.0074,0.013,0.0272,0.0605,0.062,29.5824,0.6532,0.7337,-7.0518,0.1409,2.6471,0.0925
215.3748,308.4841,87.9558,0.0031,0.0,0.0045,0.0034,0.0123,0.0336,0.3914,0.0163,0.0109,0.0128,0.0322,0.0691,27.2486,0.6154,0.7523,-5.3782,0.0386,1.7295,0.0617
119.2462,541.7018,154.3374,0.0112,0.0001,0.0032,0.0016,0.0086,0.0127,0.3278,0.018,0.0141,0.0078,0.0326,0.0024,32.2027,0.4004,0.725,-7.6013,0.2646,2.6581,0.1265
209.0763,135.7127,127.809,0.0079,0.0001,0.0012,0.0043,0.0109,0.0345,0.3445,0.0098,0.0125,0.0147,0.066,0.0788,21.2831,0.3555,0.7383,-7.687,0.1333,1.4371,0.1108
213.046,359.1481,84.192,0.0054,0.0,0.0057,0.0053,0.004,0.0262,0.1259,0.0186,0.023,0.0222,0.0547,0.0345,24.2925,0.4276,0.7481,-6.6786,0.2688,2.3997,0.1721
163.8167,292.9599,100.6902,0.0095,0.0,0.0048,0.0024,0.005,0.0232,0.2806,0.0135,0.0091,0.008,0.0176,0.0081,27.7524,0.5368,0.73,-6.173,0.1954,2.639,0.1196
163.3992,517.3479,228.8316,0.0019,0.0,0.001,0.0041,0.0176,0.0209,0.2288,0.0192,0.0093,0.0263,0.0676,0.0306,27.4684,0.4376,0.777,-6.0213,0.2095,1.7502,0.1911
255.09,189.1505,159.8037,0.0106,0.0,0.0044,0.0043,0.0101,0.0286,0.1029,0.0114,0.0063,0.0097,0.0392,0.0377,23.4515,0.3534,0.7571,-7.1664,0.0286,2.5916,0.1168
